0.061	-19.6054174	-19.6054174
0.334	-64.25587264	28.47968826
1.019	-88.29842547	66.2608427
1.152	-84.86377507	49.08759068
1.338	-67.69052305	35.34898906
1.886	4.676364811	4.676364811
2.038	14.92905258	14.92905258
2.148	42.26955331	-26.0816985
2.821	69.61005404	-73.92757478
2.859	62.77492885	-70.51001218
3.145	69.6954931	-57.38657184
3.559	35.34898906	-36.77866941
3.654	31.91433866	-23.0400678
3.677	23.32771265	-29.90936861
